RowID,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
22847,Odisha,SAMBALPUR,2008,Kharif,Moong(Green Gram),861,276
22848,Karnataka,RAMANAGARA,2020,Kharif,Groundnut,3168,2387
22849,Karnataka,YADGIR,2019,Rabi,Moong(Green Gram),9,3
22850,West Bengal,MALDAH,2006,Whole Year,Sugarcane,7026,540840
22851,West Bengal,COOCHBEHAR,2007,Winter,Potato,14272,336188
22852,Karnataka,MANDYA,2019,Rabi,Moong(Green Gram),129,43
22853,Assam,SONITPUR,2014,Rabi,Rapeseed &Mustard,19925,9331
22854,Assam,CHIRANG,2017,Whole Year,Tobacco,38,19
22855,Madhya Pradesh,BHOPAL,2009,Whole Year,Sugarcane,228,4940
22856,Madhya Pradesh,HOSHANGABAD,2020,Kharif,Small millets,164,61
22857,Uttar Pradesh,FARRUKHABAD,2013,Summer,Sunflower,1391,1895
22858,Andhra Pradesh,ANANTAPUR,2010,Whole Year,Tomato,3356,16627
22859,Karnataka,GULBARGA,2010,Whole Year,Coriander,63,10
22860,Maharashtra,BEED,2014,Rabi,Rapeseed &Mustard,800,200
22861,Uttar Pradesh,BARABANKI,2014,Kharif,Small millets,567,361
22862,Madhya Pradesh,JHABUA,2019,Kharif,Bajra,5,3
22863,Uttar Pradesh,BAREILLY,2010,Rabi,Wheat,180188,476134
22864,Uttar Pradesh,DEORIA,2010,Kharif,Maize,5522,5461
22865,Uttar Pradesh,KAUSHAMBI,2016,Kharif,Arhar/Tur,7847,9014
22866,Rajasthan,BANSWARA,2007,Kharif,Sesamum,308,23
22867,Andhra Pradesh,EAST GODAVARI,2011,Kharif,Mesta,2,16
22868,Uttar Pradesh,ALIGARH,2009,Rabi,Wheat,213864,700120
22869,Uttar Pradesh,GHAZIABAD,2013,Rabi,Rapeseed &Mustard,3557,4403
22870,Maharashtra,AMRAVATI,2022,Kharif,Cotton(lint),196500,196200
22871,Tamil Nadu,TIRUNELVELI,2006,Whole Year,Coriander,104,22
22872,West Bengal,MEDINIPUR WEST,2009,Kharif,Arhar/Tur,834,289
22873,Maharashtra,JALGAON,2012,Kharif,Maize,19500,40200
22874,Tripura,DHALAI,2020,Rabi,Wheat,100,245
22875,Uttar Pradesh,RAE BARELI,2007,Kharif,Moong(Green Gram),889,304
22876,Maharashtra,AMRAVATI,2010,Kharif,Groundnut,2400,1400
22877,Bihar,AURANGABAD,2016,Kharif,Small millets,30,22
22878,Rajasthan,PRATAPGARH,2016,Kharif,Bajra,30,25
22879,Gujarat,KHEDA,2019,Kharif,Urad,300,200
22880,Karnataka,HASSAN,2018,Whole Year,Arecanut,4192,45327
22881,Odisha,BARGARH,2014,Autumn,Groundnut,17311,15389.5
22882,Chhattisgarh,DANTEWADA,2014,Kharif,Ragi,412,136
22883,Bihar,PATNA,2017,Rabi,Wheat,60276,129250
22884,West Bengal,JALPAIGURI,2007,Summer,Moong(Green Gram),93,10
22885,Madhya Pradesh,HARDA,2007,Kharif,Jowar,1021,1083
22886,Uttar Pradesh,KHERI,2015,Kharif,Jowar,217,216
22887,Assam,BONGAIGAON,2022,Rabi,Peas & beans (Pulses),420,450
22888,Assam,GOLAGHAT,2022,Rabi,Rapeseed &Mustard,8729,4503
22889,Himachal Pradesh,KANGRA,2015,Rabi,Other  Rabi pulses,15,4
22890,Madhya Pradesh,BHIND,2010,Whole Year,Brinjal,71,0
22891,Maharashtra,JALNA,2008,Kharif,Castor seed,800,400
22892,Madhya Pradesh,REWA,2018,Whole Year,Turmeric,17,9
22893,Kerala,ERNAKULAM,2009,Kharif,Sesamum,192,82
22894,Uttar Pradesh,SANT KABEER NAGAR,2008,Kharif,Jowar,21,29
22895,Odisha,CUTTACK,2020,Summer,Maize,4,9.5
22896,Mizoram,MAMIT,2012,Rabi,Wheat,3,4
22897,Uttar Pradesh,ETAH,2018,Kharif,Arhar/Tur,4069,5488
22898,Chhattisgarh,SURGUJA,2019,Whole Year,Dry chillies,336,323
22899,Karnataka,HASSAN,2012,Kharif,Sunflower,9778,8481
22900,West Bengal,COOCHBEHAR,2014,Rabi,Urad,3830,2834
22901,Maharashtra,SINDHUDURG,2013,Rabi,Rapeseed &Mustard,100,100
22902,Punjab,SANGRUR,2007,Kharif,Groundnut,1000,1000
22903,Meghalaya,WEST KHASI HILLS,2005,Whole Year,Sugarcane,8,15
22904,Tamil Nadu,TIRUPPUR,2019,Whole Year,Coconut,51478,646700000
22905,Tamil Nadu,VELLORE,2005,Whole Year,Gram,53,20
22906,Madhya Pradesh,BETUL,2015,Whole Year,Onion,388,6134
22907,Tamil Nadu,KANCHIPURAM,2015,Whole Year,Cotton(lint),12,32
22908,Chhattisgarh,SUKMA,2021,Kharif,Soyabean,1,1
22909,Odisha,DHENKANAL,2022,Winter,Moong(Green Gram),592,213.1
22910,Madhya Pradesh,BHIND,2006,Rabi,Barley,7400,12000
22911,Karnataka,DAVANGERE,2020,Kharif,Castor seed,196,122
22912,Tamil Nadu,CUDDALORE,2016,Whole Year,Horse-gram,2,1
22913,Bihar,PURBI CHAMPARAN,2009,Rabi,Linseed,1607,1141
22914,Karnataka,HASSAN,2012,Rabi,Jowar,1525,900
22915,Uttar Pradesh,SITAPUR,2019,Kharif,Maize,15642,11434
22916,Nagaland,WOKHA,2015,Kharif,Sugarcane,1040,57300
22917,Andhra Pradesh,KADAPA,2021,Rabi,Moong(Green Gram),1070,669
22918,Tamil Nadu,DHARMAPURI,2010,Whole Year,Pineapple,1,31
22919,Bihar,NAWADA,2019,Rabi,Maize,39,179
22920,Gujarat,ANAND,2015,Whole Year,Onion,200,6800
22921,Bihar,AURANGABAD,2013,Kharif,Mesta,1,10
22922,Maharashtra,BULDHANA,2022,Rabi,Wheat,73500,95500
22923,Madhya Pradesh,SHAJAPUR,2011,Kharif,Bajra,13,13
22924,Bihar,ARARIA,2021,Winter,Rice,94418,272074
22925,Puducherry,PONDICHERRY,2016,Rabi,Other  Rabi pulses,11,10
22926,Arunachal Pradesh,EAST SIANG,2015,Whole Year,Turmeric,193,369
22927,Tamil Nadu,DHARMAPURI,2012,Kharif,Arhar/Tur,2488,1714
22928,Odisha,BALESHWAR,2005,Whole Year,Potato,204,2462
22929,Uttar Pradesh,MEERUT,2018,Summer,Moong(Green Gram),125,132
22930,Madhya Pradesh,SHEOPUR,2009,Kharif,Jowar,4402,3964
22931,Karnataka,BIJAPUR,2017,Kharif,Groundnut,43260,14284
22932,Nagaland,WOKHA,2019,Kharif,Groundnut,70,70
22933,Maharashtra,AMRAVATI,2012,Kharif,Other Kharif pulses,4200,2100
22934,Madhya Pradesh,JABALPUR,2014,Kharif,Maize,4290,3695
22935,Odisha,ANUGUL,2005,Autumn,Groundnut,4086,4037
22936,Bihar,GOPALGANJ,2010,Rabi,Gram,13,13
22937,Uttarakhand,PAURI GARHWAL,2009,Rabi,Masoor,766,325
22938,Madhya Pradesh,DHAR,2016,Kharif,Rice,1365,829
22939,Uttar Pradesh,MAU,2005,Whole Year,Potato,2356,32546
22940,Himachal Pradesh,CHAMBA,2008,Kharif,Small millets,1728,365
22941,Uttar Pradesh,VARANASI,2008,Rabi,Wheat,67491,170635
22942,Karnataka,KOPPAL,2016,Kharif,Rice,40332,149430.06
22943,Andhra Pradesh,PRAKASAM,2013,Rabi,Gram,90384,175616
22944,Uttar Pradesh,KUSHI NAGAR,2019,Summer,Banana,567,24771
22945,West Bengal,DARJEELING,2006,Kharif,Urad,67,20
22946,Kerala,WAYANAD,2014,Kharif,Jowar,8,
22947,Uttarakhand,RUDRA PRAYAG,2016,Kharif,Maize,204,245
22948,West Bengal,BARDHAMAN,2005,Whole Year,Groundnut,1470,2379
22949,Assam,SIVASAGAR,2016,Rabi,Peas & beans (Pulses),327,246
22950,Telangana,NIZAMABAD,2019,Kharif,Maize,58628,296716
22951,Tamil Nadu,KRISHNAGIRI,2011,Whole Year,Drum Stick,17,0
22952,Tamil Nadu,CUDDALORE,2010,Whole Year,Citrus Fruit,60,67
22953,Tripura,NORTH TRIPURA,2021,Rabi,Peas & beans (Pulses),153,129
22954,Assam,MARIGAON,2016,Rabi,Urad,600,325
22955,Kerala,THIRUVANANTHAPURAM,2018,Whole Year,Black pepper,4760.82,938.82
22956,Karnataka,HASSAN,2014,Kharif,Rapeseed &Mustard,217,59
22957,Gujarat,SURAT,2012,Summer,Rice,4700,12200
22958,Andhra Pradesh,PRAKASAM,2010,Whole Year,Beans & Mutter(Vegetable),391,1970
22959,Karnataka,KOPPAL,2015,Kharif,Onion,3257,19416
22960,Uttarakhand,UTTAR KASHI,2022,Kharif,Potato,1928,17751
22961,Bihar,ARARIA,2012,Whole Year,Coriander,96,63
22962,Kerala,KOZHIKODE,2015,Whole Year,Arecanut,12258,13373
22963,Tamil Nadu,TIRUNELVELI,2011,Kharif,Ragi,347,789
22964,Gujarat,MAHESANA,2018,Rabi,Rapeseed &Mustard,34800,55000
22965,Maharashtra,SINDHUDURG,2010,Summer,Rice,4400,9000
22966,Haryana,YAMUNANAGAR,2008,Kharif,Groundnut,60,100
22967,Assam,DHEMAJI,2017,Whole Year,Black pepper,28,36
22968,Odisha,ANUGUL,2006,Summer,Rice,1917,2028
22969,Uttar Pradesh,RAMPUR,2020,Kharif,Guar seed,5,4
22970,Gujarat,AHMADABAD,2019,Summer,Moong(Green Gram),400,300
22971,Bihar,MUZAFFARPUR,2008,Kharif,Dry ginger,41,37
22972,Assam,BARPETA,2021,Whole Year,Banana,2395,37448
22973,Nagaland,ZUNHEBOTO,2008,Kharif,Sunflower,300,220
22974,Andhra Pradesh,KADAPA,2013,Whole Year,Turmeric,2522,19107
22975,Jharkhand,GODDA,2012,Rabi,Wheat,6987.49,13807.28
22976,Assam,HAILAKANDI,2022,Rabi,Gram,2,1
22977,West Bengal,MURSHIDABAD,2009,Summer,Rice,112413,383715
22978,Assam,MARIGAON,2006,Kharif,Sesamum,920,400
22979,Assam,NALBARI,2019,Rabi,Gram,19,9
22980,Karnataka,CHIKMAGALUR,2016,Rabi,Dry chillies,10,17
22981,Odisha,NAYAGARH,2009,Whole Year,Garlic,260,820
22982,Bihar,BHAGALPUR,2012,Kharif,Mesta,29,231
22983,Sikkim,WEST DISTRICT,2008,Rabi,Barley,450,470
22984,Gujarat,BHARUCH,2006,Kharif,Sesamum,3200,1200
22985,Rajasthan,JAISALMER,2014,Whole Year,Onion,33,15
22986,Uttar Pradesh,PILIBHIT,2016,Rabi,Onion,7,82
22987,Nagaland,KOHIMA,2016,Kharif,Sesamum,590,350
22988,Rajasthan,SAWAI MADHOPUR,2013,Kharif,Bajra,58058,85148
22989,Rajasthan,SIROHI,2005,Kharif,Maize,27700,27900
22990,Karnataka,BIJAPUR,2009,Rabi,Sunflower,148524,55310
22991,Odisha,JAJAPUR,2005,Winter,Sesamum,39,7
22992,Maharashtra,AURANGABAD,2007,Summer,Maize,300,500
22993,Assam,LAKHIMPUR,2015,Kharif,Jute,372,2023
22994,Uttar Pradesh,GHAZIPUR,2007,Kharif,Small millets,27,15
22995,Karnataka,KODAGU,2007,Whole Year,Coconut,1038,4959
22996,Assam,HAILAKANDI,2018,Rabi,Banana,1650,20622
22997,Bihar,GOPALGANJ,2007,Rabi,Safflower,148,77
22998,Tamil Nadu,NAMAKKAL,2017,Whole Year,Horse-gram,330,152
22999,Rajasthan,DHOLPUR,2012,Rabi,Barley,621,1478
23000,Uttarakhand,NAINITAL,2018,Kharif,Sesamum,15,3
23001,West Bengal,DARJEELING,2010,Kharif,Dry ginger,2019,6158
23002,Bihar,PASHCHIM CHAMPARAN,2006,Kharif,Sunflower,113,147
23003,Odisha,SONEPUR,2022,Autumn,Moong(Green Gram),217,108.1
23004,Karnataka,MYSORE,2017,Rabi,Horse-gram,16153,8900
23005,Assam,BONGAIGAON,2009,Rabi,Rapeseed &Mustard,15360,9794
23006,Assam,DARRANG,2020,Kharif,Small millets,34,23
23007,Odisha,KANDHAMAL,2012,Rabi,Sunflower,122,70
23008,West Bengal,HOOGHLY,2010,Winter,Rice,198791,514097
23009,Madhya Pradesh,VIDISHA,2011,Kharif,Arhar/Tur,897,614
23010,Telangana,KARIMNAGAR,2011,Whole Year,Tomato,1229,7984
23011,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2020,Kharif,Urad,1378,1102
23012,Rajasthan,DUNGARPUR,2011,Kharif,Castor seed,75,75
23013,West Bengal,PURULIA,2006,Summer,Rice,3060,4048
23014,West Bengal,MURSHIDABAD,2016,Whole Year,Dry chillies,4140,6870
23015,Himachal Pradesh,HAMIRPUR,2006,Kharif,Urad,165,77
23016,Bihar,MADHEPURA,2016,Kharif,Castor seed,3,3
23017,Tamil Nadu,ERODE,2016,Whole Year,Groundnut,24994,53515
23018,Uttar Pradesh,RAE BARELI,2006,Whole Year,Potato,5751,97848
23019,Uttar Pradesh,JAUNPUR,2009,Rabi,Urad,1109,584
23020,Uttar Pradesh,KUSHI NAGAR,2010,Kharif,Jowar,18,24
23021,Maharashtra,NASHIK,2009,Rabi,Small millets,3800,1900
23022,Bihar,SAMASTIPUR,2021,Whole Year,Sugarcane,5954,339815
23023,Rajasthan,AJMER,2016,Kharif,Maize,35740,25704
23024,Uttar Pradesh,JAUNPUR,2017,Kharif,Urad,5913,2258
23025,Karnataka,MYSORE,2012,Whole Year,Banana,1570,34482
23026,Rajasthan,CHURU,2006,Kharif,Castor seed,2,3
23027,Bihar,PATNA,2006,Whole Year,Sweet potato,5,54
23028,Nagaland,WOKHA,2007,Kharif,Rice,23650,34950
23029,Maharashtra,PARBHANI,2009,Kharif,Bajra,9600,4300
23030,Assam,DHEMAJI,2018,Kharif,Small millets,14,10
23031,Madhya Pradesh,SIDHI,2017,Whole Year,Groundnut,2,1
23032,Karnataka,DHARWAD,2016,Rabi,Maize,2713,7954
23033,Bihar,GOPALGANJ,2015,Rabi,Wheat,81749,157895
23034,Gujarat,BHAVNAGAR,2015,Whole Year,Onion,35700,1188700
23035,Chhattisgarh,KOREA,2016,Kharif,Other Kharif pulses,330,
23036,Maharashtra,GADCHIROLI,2010,Rabi,Jowar,7200,2400
23037,Bihar,MADHUBANI,2005,Whole Year,Sugarcane,1058,36188
23038,Nagaland,ZUNHEBOTO,2014,Rabi,Gram,40,50
23039,Uttar Pradesh,FARRUKHABAD,2020,Summer,Onion,398,5724
23040,Nagaland,MOKOKCHUNG,2017,Kharif,Urad,30,20
23041,Karnataka,GULBARGA,2019,Kharif,Potato,100,826
23042,West Bengal,JALPAIGURI,2014,Whole Year,Dry chillies,5417,5825
23043,Odisha,SAMBALPUR,2017,Autumn,Ragi,3,1.6
23044,Tamil Nadu,SIVAGANGA,2019,Whole Year,Turmeric,4,22
23045,Nagaland,KOHIMA,2022,Kharif,Moong(Green Gram),20,20
23046,Uttar Pradesh,HAMIRPUR,2005,Kharif,Arhar/Tur,14492,17711
23047,Karnataka,KOLAR,2021,Kharif,Rapeseed &Mustard,214,61
23048,Chhattisgarh,BIJAPUR,2022,Whole Year,Sweet potato,16,74
23049,Uttar Pradesh,AMBEDKAR NAGAR,2011,Kharif,Bajra,73,100
23050,Puducherry,PONDICHERRY,2014,Kharif,Sugarcane,2480,382297
23051,Bihar,JAMUI,2012,Summer,Moong(Green Gram),356,163
23052,Manipur,BISHNUPUR,2008,Kharif,Rice,18660,50320
23053,Rajasthan,BHARATPUR,2008,Whole Year,Tobacco,1,2
23054,Haryana,KARNAL,2006,Kharif,Sesamum,28,
23055,Madhya Pradesh,ASHOKNAGAR,2017,Kharif,Urad,41765,22508
23056,Assam,KARBI ANGLONG,2013,Kharif,Jute,1036,13248
23057,Uttar Pradesh,LUCKNOW,2017,Rabi,Potato,4811,93054
23058,Telangana,MEDAK,2011,Rabi,Linseed,586,98
23059,Chhattisgarh,DHAMTARI,2017,Kharif,Arhar/Tur,108,46
23060,Chhattisgarh,RAJNANDGAON,2010,Kharif,Sesamum,1154,298
23061,Maharashtra,BULDHANA,2012,Summer,Maize,100,200
23062,Uttar Pradesh,FATEHPUR,2008,Kharif,Small millets,58,34
23063,Madhya Pradesh,DEWAS,2019,Kharif,Arhar/Tur,6000,3482
23064,Madhya Pradesh,CHHINDWARA,2007,Kharif,Soyabean,74226,68019
23065,Uttar Pradesh,KHERI,2009,Rabi,Gram,253,237
23066,Andhra Pradesh,EAST GODAVARI,2007,Rabi,Safflower,44,12
23067,Assam,DHEMAJI,2022,Rabi,Moong(Green Gram),581,391
23068,Karnataka,CHAMARAJANAGAR,2021,Whole Year,Tobacco,258,212
23069,Karnataka,MYSORE,2014,Kharif,Soyabean,23,17
23070,Goa,NORTH GOA,2021,Whole Year,Sugarcane,140,5366
23071,Uttar Pradesh,KHERI,2012,Whole Year,Guar seed,114,97
23072,Bihar,GAYA,2013,Rabi,Linseed,1710,1464
23073,Chhattisgarh,RAIPUR,2021,Kharif,Urad,147,62
23074,Meghalaya,EAST GARO HILLS,2008,Kharif,Soyabean,122,115
23075,Uttar Pradesh,JAUNPUR,2014,Rabi,Garlic,36,158
23076,Karnataka,DHARWAD,2013,Rabi,Onion,54,560
23077,Assam,KARBI ANGLONG,2016,Kharif,Cotton(lint),793,391
23078,Rajasthan,GANGANAGAR,2007,Kharif,Arhar/Tur,18,18
23079,Uttarakhand,DEHRADUN,2020,Kharif,Maize,8811,13126
23080,Madhya Pradesh,SHEOPUR,2011,Kharif,Arhar/Tur,1372,1055
23081,Rajasthan,JAIPUR,2012,Whole Year,Dry chillies,1519,1100
23082,Jammu and Kashmir,BANDIPORA,2015,Kharif,Urad,433,294.5
23083,Nagaland,ZUNHEBOTO,2020,Rabi,Peas & beans (Pulses),600,630
23084,Uttar Pradesh,SHRAVASTI,2021,Rabi,Garlic,8,47
23085,Haryana,JHAJJAR,2009,Kharif,Arhar/Tur,4362,2900
23086,Bihar,NAWADA,2010,Rabi,Barley,393,363
23087,Odisha,DHENKANAL,2018,Winter,Rapeseed &Mustard,226,35.3
23088,Assam,KAMRUP,2005,Whole Year,Coconut,1866,12892
23089,Andhra Pradesh,VISAKHAPATANAM,2017,Kharif,Onion,36,583
23090,Madhya Pradesh,BHIND,2011,Kharif,other misc. pulses,37,0.01
23091,Bihar,BANKA,2011,Kharif,Rice,100564,150537
23092,Tripura,DHALAI,2017,Rabi,Groundnut,67,70
23093,Uttar Pradesh,AGRA,2020,Rabi,Gram,1599,2881
23094,Uttar Pradesh,AZAMGARH,2017,Rabi,Peas & beans (Pulses),7259,8777
23095,Mizoram,LUNGLEI,2006,Kharif,Other Kharif pulses,514,787
23096,Andhra Pradesh,PRAKASAM,2012,Kharif,Bajra,17641,20958
23097,Uttar Pradesh,BULANDSHAHR,2022,Kharif,Urad,1571,842
23098,Uttar Pradesh,MUZAFFARNAGAR,2018,Rabi,Barley,314,824
23099,Karnataka,DAVANGERE,2016,Rabi,Rapeseed &Mustard,24,10
23100,Haryana,JIND,2006,Kharif,Sesamum,161,
23101,Karnataka,MYSORE,2014,Whole Year,Banana,2027,44570
23102,West Bengal,BANKURA,2005,Whole Year,Coconut,135,769
23103,Assam,LAKHIMPUR,2019,Whole Year,Potato,14075,87584
23104,Madhya Pradesh,MANDLA,2016,Whole Year,Garlic,32,98
23105,Karnataka,RAMANAGARA,2016,Rabi,Horse-gram,4321,1979
23106,Assam,DARRANG,2011,Rabi,Masoor,1077,716
23107,Assam,DHEMAJI,2020,Rabi,Wheat,402,523
23108,Odisha,BALESHWAR,2019,Summer,Maize,15,33.8
23109,Uttar Pradesh,BUDAUN,2017,Kharif,Sesamum,1938,293
23110,Karnataka,BELLARY,2011,Rabi,Wheat,990,707
23111,Uttar Pradesh,ETAH,2012,Kharif,Rice,40518,82558
23112,Bihar,SIWAN,2016,Rabi,Masoor,254,206
23113,Maharashtra,DHULE,2005,Rabi,Maize,1400,2500
23114,Karnataka,TUMKUR,2011,Kharif,Bajra,309,88
23115,Karnataka,HAVERI,2007,Kharif,Sesamum,1292,632
23116,Tamil Nadu,SIVAGANGA,2006,Kharif,Urad,3269,1598
23117,Uttar Pradesh,MAINPURI,2005,Summer,Urad,3694,1958
23118,Kerala,KOLLAM,2014,Whole Year,Black pepper,10873,3158
23119,Punjab,HOSHIARPUR,2013,Rabi,Gram,300,200
23120,Uttar Pradesh,ETAH,2019,Rabi,Masoor,1728,3330
23121,Uttar Pradesh,KUSHI NAGAR,2019,Kharif,Groundnut,404,509
23122,Rajasthan,SIROHI,2016,Kharif,Urad,1017,434
23123,Uttar Pradesh,SANT KABEER NAGAR,2007,Whole Year,Sugarcane,4959,273281
23124,Bihar,BEGUSARAI,2015,Summer,Maize,3680,13072
23125,Maharashtra,LATUR,2005,Rabi,Wheat,19700,8600
23126,Maharashtra,JALNA,2022,Rabi,Gram,27100,6800
23127,Rajasthan,JHALAWAR,2013,Kharif,Maize,47109,85662
23128,Odisha,KENDRAPARA,2009,Whole Year,Sugarcane,85,3479.3
23129,Assam,SIVASAGAR,2015,Whole Year,Potato,892,4945
23130,Uttar Pradesh,VARANASI,2020,Rabi,Masoor,201,168
23131,Madhya Pradesh,SEONI,2016,Rabi,Gram,47527,33652
23132,Uttar Pradesh,MEERUT,2010,Rabi,Barley,296,863
23133,Rajasthan,PALI,2005,Rabi,Rapeseed &Mustard,171100,145800
23134,Kerala,KOZHIKODE,2012,Whole Year,Cashewnut,3552,2063
23135,Madhya Pradesh,TIKAMGARH,2010,Whole Year,Onion,396,3325
23136,Uttar Pradesh,ALLAHABAD,2016,Rabi,Wheat,221972,553542
23137,West Bengal,24 PARAGANAS SOUTH,2011,Rabi,Rapeseed &Mustard,3258,3455
23138,Kerala,THRISSUR,2015,Kharif,Sesamum,3,1
23139,Andhra Pradesh,KADAPA,2005,Kharif,Sunflower,51500,27400
23140,Uttar Pradesh,SANT RAVIDAS NAGAR,2006,Summer,Urad,27,13
23141,Madhya Pradesh,CHHINDWARA,2020,Kharif,Rice,13938,38372
23142,Tamil Nadu,ERODE,2017,Whole Year,Maize,13781,92829
23143,Gujarat,PORBANDAR,2012,Summer,Groundnut,100,100
23144,Maharashtra,NAGPUR,2019,Kharif,Moong(Green Gram),1900,800
23145,Tamil Nadu,COIMBATORE,2013,Whole Year,Coconut,101541,10709
23146,Uttar Pradesh,BAHRAICH,2014,Kharif,Maize,81417,87849
23147,Meghalaya,SOUTH GARO HILLS,2021,Whole Year,Potato,65,482
23148,Uttar Pradesh,MAHOBA,2011,Whole Year,Tobacco,15,113
23149,Rajasthan,ALWAR,2010,Whole Year,Potato,119,2562
23150,Tamil Nadu,VILLUPURAM,2021,Whole Year,Sugarcane,88786,10598908
23151,Uttar Pradesh,GORAKHPUR,2005,Rabi,Masoor,4136,4032
23152,Assam,LAKHIMPUR,2005,Rabi,Linseed,9,3
23153,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2007,Rabi,Other  Rabi pulses,3120,2496
23154,Assam,CACHAR,2006,Kharif,Mesta,4,19
23155,Bihar,GOPALGANJ,2020,Autumn,Maize,6758,22279
23156,Rajasthan,JALORE,2007,Rabi,Rapeseed &Mustard,118686,87009
23157,Karnataka,KODAGU,2018,Summer,Dry chillies,325,1224
23158,West Bengal,NADIA,2018,Autumn,Sesamum,20,11
23159,Assam,BAKSA,2019,Kharif,Orange,280,2686
23160,Nagaland,PHEK,2021,Kharif,Cotton(lint),50,30
23161,Tamil Nadu,MADURAI,2011,Rabi,Gram,82,48
23162,Telangana,WARANGAL,2012,Kharif,Groundnut,12246,13605
23163,Chhattisgarh,JANJGIR-CHAMPA,2019,Kharif,Maize,338,464
23164,Uttarakhand,CHAMOLI,2015,Rabi,Other  Rabi pulses,11,5
23165,Uttar Pradesh,KANPUR DEHAT,2019,Rabi,Maize,22,53
23166,Uttar Pradesh,BARABANKI,2018,Rabi,Gram,918,1001
23167,West Bengal,MEDINIPUR WEST,2009,Rabi,Wheat,16395,33869
23168,Rajasthan,BHARATPUR,2005,Rabi,Rapeseed &Mustard,176800,100600
23169,Bihar,PATNA,2020,Rabi,Maize,430,1650
23170,Uttar Pradesh,KASGANJ,2021,Rabi,Turmeric,2,6
23171,Meghalaya,EAST GARO HILLS,2012,Rabi,Rapeseed &Mustard,726,376
23172,Maharashtra,OSMANABAD,2006,Kharif,Niger seed,10100,1900
23173,Meghalaya,EAST KHASI HILLS,2020,Kharif,Dry ginger,482,4032
23174,Andhra Pradesh,CHITTOOR,2007,Kharif,Castor seed,185,35
23175,Karnataka,TUMKUR,2006,Whole Year,Garlic,1,1
23176,West Bengal,MEDINIPUR WEST,2008,Rabi,Masoor,373,500
23177,Bihar,SARAN,2015,Rabi,Masoor,435,335
23178,Odisha,SAMBALPUR,2011,Kharif,Urad,495,108.9
23179,Madhya Pradesh,SHAJAPUR,2017,Whole Year,Rapeseed &Mustard,5308,6186
23180,West Bengal,HOOGHLY,2007,Kharif,Urad,70,39
23181,Haryana,MEWAT,2015,Rabi,Peas & beans (Pulses),9,
23182,Chhattisgarh,DURG,2014,Whole Year,Banana,35,1135
23183,Tamil Nadu,COIMBATORE,2013,Kharif,Soyabean,19,
23184,Uttar Pradesh,LUCKNOW,2017,Kharif,Dry chillies,42,37
23185,Madhya Pradesh,SIDHI,2020,Rabi,Rapeseed &Mustard,3621,1823
23186,Karnataka,BELGAUM,2016,Kharif,Urad,2183,512
23187,Uttar Pradesh,MAINPURI,2020,Rabi,Tobacco,1,5
23188,Tamil Nadu,THIRUVALLUR,2021,Whole Year,Sugarcane,7352,698344
23189,Andhra Pradesh,ANANTAPUR,2013,Rabi,Onion,381,9063
23190,Uttarakhand,UTTAR KASHI,2015,Whole Year,Dry ginger,9,95
23191,Uttar Pradesh,AMROHA,2022,Kharif,Rice,23134,61606
23192,Maharashtra,OSMANABAD,2022,Kharif,Sesamum,5400,600
23193,Maharashtra,SANGLI,2009,Kharif,Moong(Green Gram),5900,1300
23194,Nagaland,PEREN,2018,Rabi,Barley,40,50
23195,Uttar Pradesh,KHERI,2010,Whole Year,Sugarcane,224036,12005641
23196,Gujarat,TAPI,2019,Kharif,Urad,2900,2500
23197,Gujarat,AMRELI,2019,Kharif,Cotton(lint),388900,1009900
23198,Uttar Pradesh,JHANSI,2021,Rabi,Rapeseed &Mustard,9819,3034
23199,Madhya Pradesh,SEONI,2016,Rabi,Linseed,10032,3786
23200,Karnataka,GADAG,2020,Rabi,Jowar,82029,50653
23201,Andhra Pradesh,PRAKASAM,2011,Kharif,Maize,8664,14278
23202,Uttar Pradesh,ALLAHABAD,2017,Kharif,Maize,100,146
23203,Assam,SIVASAGAR,2012,Winter,Rice,98450,221214
23204,Maharashtra,SANGLI,2015,Kharif,Ragi,1,1
23205,Madhya Pradesh,SAGAR,2021,Kharif,Small millets,404,96
23206,Arunachal Pradesh,CHANGLANG,2009,Whole Year,Dry chillies,308,410
23207,Madhya Pradesh,HOSHANGABAD,2007,Kharif,Bajra,326,270
23208,Telangana,MEDAK,2009,Rabi,Linseed,1000,115
23209,Maharashtra,GONDIA,2014,Kharif,Rice,187000,209200
23210,Odisha,NABARANGPUR,2006,Winter,Rapeseed &Mustard,1098,188
23211,Punjab,GURDASPUR,2008,Rabi,Linseed,100,100
23212,Maharashtra,AHMEDNAGAR,2006,Kharif,Urad,2800,1300
23213,Karnataka,UTTAR KANNAD,2007,Rabi,Sunflower,100,32
23214,West Bengal,COOCHBEHAR,2022,Whole Year,Tobacco,13437,22780
23215,Uttar Pradesh,GHAZIPUR,2009,Whole Year,Potato,7601,135761
23216,Uttar Pradesh,ALIGARH,2011,Summer,Urad,54,30
23217,Madhya Pradesh,UMARIA,2017,Kharif,Cowpea(Lobia),57,12
23218,Uttar Pradesh,FAIZABAD,2022,Kharif,Sesamum,62,17
23219,Punjab,FIROZEPUR,2017,Whole Year,Sugarcane,100,6000
